draw_id,date,round,stage,round_label,home_team,away_team,fixture_id
draw-ua026-r1-bltc-victory-park,19 Jul 26,1,regular,Round 1,BLTC,Victory Park,UA026014
draw-ua026-r1-black-rock-mentone,19 Jul 26,1,regular,Round 1,Black Rock,Mentone,UA026013
draw-ua026-r1-royal-south-yarra-lauriston,19 Jul 26,1,regular,Round 1,Royal South Yarra,Lauriston,UA026011
draw-ua026-r1-tennis-world-coatesville,19 Jul 26,1,regular,Round 1,Tennis World,Coatesville,UA026012
draw-ua026-r2-coatesville-black-rock,26 Jul 26,2,regular,Round 2,Coatesville,Black Rock,UA026023
draw-ua026-r2-lauriston-tennis-world,26 Jul 26,2,regular,Round 2,Lauriston,Tennis World,UA026022
draw-ua026-r2-mentone-bltc,26 Jul 26,2,regular,Round 2,Mentone,BLTC,UA026024
draw-ua026-r2-victory-park-royal-south-yarra,26 Jul 26,2,regular,Round 2,Victory Park,Royal South Yarra,UA026021
draw-ua026-r3-bltc-coatesville,2 Aug 26,3,regular,Round 3,BLTC,Coatesville,UA026034
draw-ua026-r3-black-rock-lauriston,2 Aug 26,3,regular,Round 3,Black Rock,Lauriston,UA026033
draw-ua026-r3-royal-south-yarra-mentone,2 Aug 26,3,regular,Round 3,Royal South Yarra,Mentone,UA026031
draw-ua026-r3-tennis-world-victory-park,2 Aug 26,3,regular,Round 3,Tennis World,Victory Park,UA026032
draw-ua026-r4-coatesville-royal-south-yarra,9 Aug 26,4,regular,Round 4,Coatesville,Royal South Yarra,UA026041
draw-ua026-r4-lauriston-bltc,9 Aug 26,4,regular,Round 4,Lauriston,BLTC,UA026044
draw-ua026-r4-mentone-tennis-world,9 Aug 26,4,regular,Round 4,Mentone,Tennis World,pending-ua026-r4-mentone-tennis-world
draw-ua026-r4-victory-park-black-rock,9 Aug 26,4,regular,Round 4,Victory Park,Black Rock,UA026043
draw-ua026-r5-black-rock-bltc,16 Aug 26,5,regular,Round 5,Black Rock,BLTC,UA026051
draw-ua026-r5-coatesville-lauriston,16 Aug 26,5,regular,Round 5,Coatesville,Lauriston,UA026053
draw-ua026-r5-royal-south-yarra-tennis-world,16 Aug 26,5,regular,Round 5,Royal South Yarra,Tennis World,UA026054
draw-ua026-r5-victory-park-mentone,16 Aug 26,5,regular,Round 5,Victory Park,Mentone,UA026052
draw-ua026-r6-bltc-royal-south-yarra,23 Aug 26,6,regular,Round 6,BLTC,Royal South Yarra,UA026062
draw-ua026-r6-lauriston-victory-park,23 Aug 26,6,regular,Round 6,Lauriston,Victory Park,UA026064
draw-ua026-r6-mentone-coatesville,23 Aug 26,6,regular,Round 6,Mentone,Coatesville,UA026063
draw-ua026-r6-tennis-world-black-rock,23 Aug 26,6,regular,Round 6,Tennis World,Black Rock,UA026061
draw-ua026-r7-mentone-lauriston,30 Aug 26,7,regular,Round 7,Mentone,Lauriston,UA026074
draw-ua026-r7-royal-south-yarra-black-rock,30 Aug 26,7,regular,Round 7,Royal South Yarra,Black Rock,UA026071
draw-ua026-r7-tennis-world-bltc,30 Aug 26,7,regular,Round 7,Tennis World,BLTC,UA026072
draw-ua026-r7-victory-park-coatesville,30 Aug 26,7,regular,Round 7,Victory Park,Coatesville,UA026073
draw-ua026-r8-coatesville-tennis-world,6 Sep 26,8,regular,Round 8,Coatesville,Tennis World,UA026082
draw-ua026-r8-lauriston-royal-south-yarra,6 Sep 26,8,regular,Round 8,Lauriston,Royal South Yarra,UA026081
draw-ua026-r8-mentone-black-rock,6 Sep 26,8,regular,Round 8,Mentone,Black Rock,UA026083
draw-ua026-r8-victory-park-bltc,6 Sep 26,8,regular,Round 8,Victory Park,BLTC,UA026084
draw-ua026-r9-bltc-mentone,13 Sep 26,9,regular,Round 9,BLTC,Mentone,UA026094
draw-ua026-r9-black-rock-coatesville,13 Sep 26,9,regular,Round 9,Black Rock,Coatesville,UA026093
draw-ua026-r9-royal-south-yarra-victory-park,13 Sep 26,9,regular,Round 9,Royal South Yarra,Victory Park,UA026091
draw-ua026-r9-tennis-world-lauriston,13 Sep 26,9,regular,Round 9,Tennis World,Lauriston,UA026092
draw-ua026-r10-coatesville-bltc,11 Oct 26,10,regular,Round 10,Coatesville,BLTC,
draw-ua026-r10-lauriston-black-rock,11 Oct 26,10,regular,Round 10,Lauriston,Black Rock,
draw-ua026-r10-mentone-royal-south-yarra,11 Oct 26,10,regular,Round 10,Mentone,Royal South Yarra,
draw-ua026-r10-victory-park-tennis-world,11 Oct 26,10,regular,Round 10,Victory Park,Tennis World,
draw-ua026-r11-bltc-lauriston,18 Oct 26,11,regular,Round 11,BLTC,Lauriston,
draw-ua026-r11-black-rock-victory-park,18 Oct 26,11,regular,Round 11,Black Rock,Victory Park,
draw-ua026-r11-royal-south-yarra-coatesville,18 Oct 26,11,regular,Round 11,Royal South Yarra,Coatesville,
draw-ua026-r11-tennis-world-mentone,18 Oct 26,11,regular,Round 11,Tennis World,Mentone,
draw-ua026-r12-bltc-black-rock,25 Oct 26,12,regular,Round 12,BLTC,Black Rock,
draw-ua026-r12-lauriston-coatesville,25 Oct 26,12,regular,Round 12,Lauriston,Coatesville,
draw-ua026-r12-mentone-victory-park,25 Oct 26,12,regular,Round 12,Mentone,Victory Park,
draw-ua026-r12-tennis-world-royal-south-yarra,25 Oct 26,12,regular,Round 12,Tennis World,Royal South Yarra,
draw-ua026-r13-black-rock-tennis-world,8 Nov 26,13,regular,Round 13,Black Rock,Tennis World,
draw-ua026-r13-coatesville-mentone,8 Nov 26,13,regular,Round 13,Coatesville,Mentone,
draw-ua026-r13-royal-south-yarra-bltc,8 Nov 26,13,regular,Round 13,Royal South Yarra,BLTC,
draw-ua026-r13-victory-park-lauriston,8 Nov 26,13,regular,Round 13,Victory Park,Lauriston,
draw-ua026-r14-bltc-tennis-world,15 Nov 26,14,regular,Round 14,BLTC,Tennis World,
draw-ua026-r14-black-rock-royal-south-yarra,15 Nov 26,14,regular,Round 14,Black Rock,Royal South Yarra,
draw-ua026-r14-coatesville-victory-park,15 Nov 26,14,regular,Round 14,Coatesville,Victory Park,
draw-ua026-r14-lauriston-mentone,15 Nov 26,14,regular,Round 14,Lauriston,Mentone,
